2.6736	2.6726	2.6766	2.6736	3.4821	0.3864	2.7027	0.1517	0.3864	0.9832	0.9832	0.9832	0.3367	0.3367	2.6716	0.0840	0.3367	0.3367	2.6716	2.6716	2.6716	
3.5994	3.5870	3.6030	3.5994	4.6449	0.4716	3.6747	0.1397	0.4716	1.3612	1.3612	1.3612	0.4351	0.4351	3.6796	0.0840	0.4351	0.4351	3.6796	3.6796	3.6796	
3.9604	3.9344	3.9650	3.9604	5.0543	0.5355	4.0572	0.1245	0.5355	1.5811	1.5811	1.5811	0.5160	0.5160	4.1058	0.0841	0.5160	0.5160	4.1058	4.1058	4.1058	
4.1053	4.0666	4.1111	4.1053	5.1763	0.5847	4.1982	0.1093	0.5847	1.7209	1.7209	1.7209	0.5828	0.5828	4.2883	0.0842	0.5828	0.5828	4.2883	4.2883	4.2883	
4.1672	4.1178	4.1743	4.1672	5.1912	0.6232	4.2421	0.0952	0.6232	1.8161	1.8161	1.8161	0.6378	0.6378	4.3683	0.0844	0.6378	0.6378	4.3683	4.3683	4.3683	
4.1969	4.1388	4.2053	4.1969	5.1690	0.6534	4.2483	0.0825	0.6534	1.8840	1.8840	1.8840	0.6833	0.6833	4.4048	0.0846	0.6833	0.6833	4.4048	4.4048	4.4048	
4.2137	4.1486	4.2233	4.2137	5.1365	0.6770	4.2410	0.0711	0.6770	1.9339	1.9339	1.9339	0.7209	0.7209	4.4225	0.0849	0.7209	0.7209	4.4225	4.4225	4.4225	
4.2248	4.1543	4.2357	4.2248	5.1037	0.6956	4.2300	0.0611	0.6956	1.9713	1.9713	1.9713	0.7520	0.7520	4.4320	0.0852	0.7520	0.7520	4.4320	4.4320	4.4320	
4.2332	4.1584	4.2451	4.2332	5.0741	0.7100	4.2189	0.0521	0.7100	1.9996	1.9996	1.9996	0.7778	0.7778	4.4376	0.0855	0.7778	0.7778	4.4376	4.4376	4.4376	
4.2398	4.1617	4.2528	4.2398	5.0486	0.7213	4.2090	0.0442	0.7213	2.0214	2.0214	2.0214	0.7991	0.7991	4.4413	0.0859	0.7991	0.7991	4.4413	4.4413	4.4413	
4.2452	4.1645	4.2591	4.2452	5.0272	0.7299	4.2005	0.0372	0.7299	2.0382	2.0382	2.0382	0.8169	0.8169	4.4439	0.0862	0.8169	0.8169	4.4439	4.4439	4.4439	
4.2497	4.1669	4.2644	4.2497	5.0094	0.7365	4.1935	0.0310	0.7365	2.0513	2.0513	2.0513	0.8316	0.8316	4.4459	0.0865	0.8316	0.8316	4.4459	4.4459	4.4459	
4.2534	4.1691	4.2688	4.2534	4.9947	0.7415	4.1877	0.0255	0.7415	2.0615	2.0615	2.0615	0.8438	0.8438	4.4475	0.0869	0.8438	0.8438	4.4475	4.4475	4.4475	
4.2564	4.1709	4.2725	4.2564	4.9827	0.7453	4.1830	0.0207	0.7453	2.0695	2.0695	2.0695	0.8539	0.8539	4.4487	0.0872	0.8539	0.8539	4.4487	4.4487	4.4487	
4.2588	4.1724	4.2755	4.2588	4.9729	0.7480	4.1791	0.0164	0.7480	2.0758	2.0758	2.0758	0.8624	0.8624	4.4497	0.0875	0.8624	0.8624	4.4497	4.4497	4.4497	
4.2608	4.1737	4.2780	4.2608	4.9649	0.7500	4.1760	0.0126	0.7500	2.0808	2.0808	2.0808	0.8695	0.8695	4.4505	0.0878	0.8695	0.8695	4.4505	4.4505	4.4505	
4.2625	4.1747	4.2800	4.2625	4.9584	0.7515	4.1734	0.0093	0.7515	2.0848	2.0848	2.0848	0.8753	0.8753	4.4512	0.0881	0.8753	0.8753	4.4512	4.4512	4.4512	
